Date,IRFM11.SA
2020-08-06,65.47000122070312
2020-08-07,65.33999633789062
2020-08-10,65.33000183105469
2020-08-11,65.27999877929688
2020-08-12,65.04000091552734
2020-08-13,64.9800033569336
2020-08-14,64.95999908447266
2020-08-17,64.94000244140625
2020-08-18,65.12999725341797
2020-08-19,65.0999984741211
2020-08-20,65.0
2020-08-21,65.08000183105469
2020-08-24,65.11000061035156
2020-08-25,65.11000061035156
2020-08-26,64.7699966430664
2020-08-27,64.7699966430664
2020-08-28,65.04000091552734
2020-08-31,65.02999877929688
2020-09-01,65.13999938964844
2020-09-02,65.11000061035156
2020-09-03,65.18000030517578
2020-09-04,65.2300033569336
2020-09-08,65.12000274658203
2020-09-09,65.13999938964844
2020-09-10,65.05999755859375
2020-09-11,64.97000122070312
2020-09-14,65.01000213623047
2020-09-15,64.93000030517578
2020-09-16,64.80999755859375
2020-09-18,64.70999908447266
2020-09-21,64.6500015258789
2020-09-23,64.63999938964844
2020-09-24,64.76000213623047
2020-09-25,64.91999816894531
2020-09-28,64.43000030517578
2020-09-29,64.4800033569336
2020-09-30,64.58000183105469
2020-10-01,64.5199966430664
2020-10-02,64.5
2020-10-05,64.51000213623047
2020-10-06,64.55999755859375
2020-10-07,64.25
2020-10-08,64.4000015258789
2020-10-13,64.56999969482422
2020-10-14,64.63999938964844
2020-10-15,64.48999786376953
2020-10-16,64.36000061035156
2020-10-19,64.5999984741211
2020-10-20,64.66000366210938
2020-10-21,64.72000122070312
2020-10-22,64.66999816894531
2020-10-23,64.41000366210938
2020-10-26,64.41000366210938
2020-10-28,64.37999725341797
2020-10-29,64.44999694824219
2020-10-30,64.33000183105469
2020-11-03,64.30000305175781
2020-11-04,64.38999938964844
2020-11-05,64.52999877929688
2020-11-06,64.5999984741211
2020-11-09,64.83000183105469
2020-11-10,64.80999755859375
2020-11-11,64.61000061035156
2020-11-12,64.51000213623047
2020-11-13,64.55000305175781
2020-11-16,64.6500015258789
2020-11-17,64.87999725341797
2020-11-18,64.87999725341797
2020-11-19,64.6500015258789
2020-11-23,64.4000015258789
2020-11-24,64.44999694824219
2020-11-25,64.58000183105469
2020-11-26,64.66000366210938
2020-11-27,64.80000305175781
2020-11-30,64.69999694824219
2020-12-01,64.94999694824219
2020-12-02,65.20999908447266
2020-12-03,65.45999908447266
2020-12-04,65.33999633789062
2020-12-07,65.4800033569336
2020-12-08,65.45999908447266
2020-12-09,65.45999908447266
2020-12-10,65.47000122070312
2020-12-11,65.58999633789062
2020-12-14,65.58999633789062
2020-12-15,65.7699966430664
2020-12-16,65.77999877929688
2020-12-17,65.72000122070312
2020-12-18,65.6500015258789
2020-12-21,65.6500015258789
2020-12-22,65.75
2020-12-23,65.95999908447266
2020-12-28,65.9000015258789
2020-12-29,65.98999786376953
2020-12-30,65.95999908447266
2021-01-04,66.0
2021-01-05,65.98999786376953
2021-01-06,65.9000015258789
2021-01-07,65.6500015258789
2021-01-08,65.56999969482422
2021-01-11,65.37000274658203
2021-01-12,65.45999908447266
2021-01-13,65.18000030517578
2021-01-14,65.30000305175781
2021-01-15,65.37000274658203
2021-01-18,65.36000061035156
2021-01-19,65.36000061035156
2021-01-20,68.1500015258789
2021-01-21,65.19000244140625
2021-01-22,65.12999725341797
2021-01-26,65.25
2021-01-27,65.26000213623047
2021-01-28,65.44999694824219
2021-01-29,65.44999694824219
2021-02-01,65.47000122070312
2021-02-02,65.62000274658203
2021-02-03,65.62000274658203
2021-02-05,65.48999786376953
2021-02-08,65.47000122070312
2021-02-09,65.38999938964844
2021-02-10,65.37999725341797
2021-02-11,65.41000366210938
2021-02-18,65.26000213623047
2021-02-19,65.22000122070312
2021-02-22,64.93000030517578
2021-02-23,65.01000213623047
2021-02-24,64.94000244140625
2021-02-25,64.7300033569336
2021-02-26,64.56999969482422
2021-03-01,63.900001525878906
2021-03-02,64.33000183105469
2021-03-03,64.08999633789062
2021-03-04,64.61000061035156
2021-03-08,64.66000366210938
2021-03-09,64.44000244140625
2021-03-10,64.44999694824219
2021-03-11,64.44000244140625
2021-03-12,64.36000061035156
2021-03-15,64.37000274658203
2021-03-16,64.44999694824219
2021-03-18,64.3499984741211
2021-03-19,64.26000213623047
2021-03-22,64.08000183105469
2021-03-23,63.93000030517578
2021-03-24,63.810001373291016
2021-03-25,63.70000076293945
2021-03-26,63.90999984741211
2021-03-29,63.59000015258789
2021-03-30,63.83000183105469
2021-04-01,63.79999923706055
2021-04-05,63.83000183105469
2021-04-06,63.790000915527344
2021-04-07,63.79999923706055
2021-04-08,64.0
2021-04-09,63.849998474121094
2021-04-12,63.880001068115234
2021-04-13,63.72999954223633
2021-04-14,63.810001373291016
2021-04-15,63.93000030517578
2021-04-16,64.1500015258789
2021-04-19,64.26000213623047
2021-04-20,64.20999908447266
2021-04-22,64.41999816894531
2021-04-23,64.5
2021-04-26,64.51000213623047
2021-04-27,64.5
2021-04-28,64.5
2021-04-29,64.5199966430664
2021-04-30,64.5199966430664
2021-05-03,64.4000015258789
2021-05-04,64.22000122070312
2021-05-05,64.30999755859375
2021-05-06,63.959999084472656
2021-05-07,64.2300033569336
2021-05-10,64.22000122070312
2021-05-11,64.2699966430664
2021-05-12,64.08000183105469
2021-05-13,64.06999969482422
2021-05-14,64.11000061035156
2021-05-17,64.11000061035156
2021-05-18,64.0999984741211
2021-05-19,64.08000183105469
2021-05-20,64.19000244140625
2021-05-21,64.20999908447266
2021-05-24,64.19999694824219
2021-05-25,64.27999877929688
2021-05-26,64.43000030517578
2021-05-27,64.4000015258789
2021-05-28,64.62999725341797
2021-05-31,64.58999633789062
2021-06-01,64.58000183105469
2021-06-02,64.66000366210938
2021-06-04,64.79000091552734
2021-06-07,64.63999938964844
2021-06-08,64.72000122070312
2021-06-09,64.62999725341797
2021-06-10,64.55000305175781
2021-06-11,64.4800033569336
2021-06-14,64.5199966430664
2021-06-15,64.55999755859375
2021-06-16,64.61000061035156
2021-06-17,64.5
2021-06-18,64.33999633789062
2021-06-21,64.41000366210938
2021-06-22,64.33000183105469
2021-06-23,64.41000366210938
2021-06-24,64.5199966430664
2021-06-25,64.5999984741211
2021-06-28,64.7699966430664
2021-06-29,64.81999969482422
2021-06-30,64.68000030517578
2021-07-01,64.68000030517578
2021-07-02,64.66999816894531
2021-07-05,64.52999877929688
2021-07-06,64.41000366210938
2021-07-08,64.4800033569336
2021-07-12,64.52999877929688
2021-07-13,64.44000244140625
2021-07-14,64.63999938964844
2021-07-15,64.62999725341797
2021-07-16,64.77999877929688
2021-07-19,64.75
2021-07-20,64.91000366210938
2021-07-21,64.87000274658203
2021-07-22,64.83999633789062
2021-07-23,64.66999816894531
2021-07-26,64.66000366210938
2021-07-27,64.58000183105469
2021-07-28,64.58000183105469
2021-07-29,64.55999755859375
2021-07-30,64.37999725341797
2021-08-02,64.41999816894531
2021-08-03,64.29000091552734
2021-08-04,64.33999633789062
2021-08-05,63.9900016784668
2021-08-06,63.95000076293945
2021-08-09,63.95000076293945
2021-08-10,64.05999755859375
2021-08-11,64.04000091552734
2021-08-12,63.91999816894531
2021-08-13,63.70000076293945
2021-08-16,63.689998626708984
2021-08-17,63.66999816894531
2021-08-18,63.40999984741211
2021-08-19,63.5
2021-08-20,63.65999984741211
2021-08-23,63.560001373291016
2021-08-24,63.7400016784668
2021-08-25,63.91999816894531
2021-08-26,63.90999984741211
2021-08-27,63.9900016784668
2021-08-30,64.0
2021-08-31,63.88999938964844
2021-09-01,63.86000061035156
2021-09-02,63.66999816894531
2021-09-03,63.619998931884766
2021-09-06,63.650001525878906
2021-09-08,63.439998626708984
2021-09-09,63.310001373291016
2021-09-10,63.290000915527344
2021-09-13,63.349998474121094
2021-09-14,63.58000183105469
2021-09-15,63.47999954223633
2021-09-16,63.5
2021-09-17,63.439998626708984
2021-09-20,63.54999923706055
2021-09-21,63.689998626708984
2021-09-22,63.84000015258789
2021-09-23,63.779998779296875
2021-09-24,63.689998626708984
2021-09-27,63.619998931884766
2021-09-28,63.470001220703125
2021-09-29,63.619998931884766
2021-09-30,63.540000915527344
2021-10-01,63.720001220703125
2021-10-04,63.689998626708984
2021-10-05,63.65999984741211
2021-10-06,63.869998931884766
2021-10-07,63.7599983215332
2021-10-08,63.97999954223633
2021-10-11,63.959999084472656
2021-10-13,64.0199966430664
2021-10-14,63.97999954223633
2021-10-15,63.849998474121094
2021-10-18,63.790000915527344
2021-10-19,63.20000076293945
2021-10-20,63.18000030517578
2021-10-21,62.5099983215332
2021-10-22,61.599998474121094
2021-10-25,62.31999969482422
2021-10-26,62.09000015258789
2021-10-27,62.2400016784668
2021-10-28,61.58000183105469
2021-10-29,61.79999923706055
2021-11-01,61.599998474121094
2021-11-03,62.0099983215332
2021-11-04,61.95000076293945
2021-11-05,62.06999969482422
2021-11-08,62.130001068115234
2021-11-09,62.34000015258789
2021-11-10,62.40999984741211
2021-11-11,62.5099983215332
2021-11-12,62.54999923706055
2021-11-16,62.43000030517578
2021-11-17,62.38999938964844
2021-11-18,62.310001373291016
2021-11-19,62.45000076293945
2021-11-22,62.279998779296875
2021-11-23,62.439998626708984
2021-11-24,62.619998931884766
2021-11-25,62.540000915527344
2021-11-26,62.779998779296875
2021-11-29,62.93000030517578
2021-11-30,62.93000030517578
2021-12-01,63.0099983215332
2021-12-02,63.279998779296875
2021-12-03,63.63999938964844
2021-12-06,63.7400016784668
2021-12-07,64.0199966430664
2021-12-08,63.959999084472656
2021-12-09,63.91999816894531
