Date,GC=F
2016-03-10,232495.38850470778
2016-03-11,214721.16146560083
2016-03-14,202516.28539536655
2016-03-15,219581.54811059852
2016-03-16,246304.074269316
2016-03-17,246504.71768885708
2016-03-18,215451.967098185
2016-03-21,213851.65651778743
2016-03-22,212600.22215127244
2016-03-23,200511.45980952127
2016-03-24,224024.94913484342
2016-03-28,224577.87133475702
2016-03-29,225915.97096157516
2016-03-30,214180.0863856111
2016-03-31,206401.3861026063
2016-04-01,202220.6809756707
2016-04-04,193141.43810819657
2016-04-05,210295.4401637969
2016-04-06,222671.0030170835
2016-04-07,216159.9897087813
2016-04-08,228514.94202624765
2016-04-11,207859.37759585865
2016-04-12,186517.10480331117
2016-04-13,183383.96100870662
2016-04-14,182464.7919312978
2016-04-15,179294.65782511572
2016-04-18,191763.15777211933
2016-04-19,212780.4659482633
2016-04-20,193555.13875216953
2016-04-21,192709.53638133404
2016-04-22,189577.42028991177
2016-04-25,199507.03248339964
2016-04-26,197378.86920043832
2016-04-27,191823.28317865668
2016-04-28,194613.50526541314
2016-04-29,189011.1990455877
2016-05-02,179789.02007068603
2016-05-03,192912.08348394535
2016-05-04,203348.17346929427
2016-05-05,200882.97429900133
2016-05-06,201459.89745029702
2016-05-09,189702.15466260238
2016-05-10,192497.60347170697
2016-05-11,184880.91934042142
2016-05-12,179337.64475891247
2016-05-13,185918.089294489
2016-05-16,197770.76732579008
2016-05-17,190308.79703321107
2016-05-18,188116.32020749853
2016-05-19,201110.47201881875
2016-05-20,201364.15537233002
2016-05-23,200342.93386407173
2016-05-24,198831.61551839006
2016-05-25,198135.6156031153
2016-05-26,199720.48670253257
2016-05-27,199981.09054420027
2016-05-31,196748.7682901809
2016-06-01,199779.52731678908
2016-06-02,201175.5776200094
2016-06-03,203721.7312699312
2016-06-06,192052.4249251251
2016-06-07,183451.7471167932
2016-06-08,175371.10392647775
2016-06-09,161412.14785116428
2016-06-10,169349.69990731528
2016-06-13,174851.79297850974
2016-06-14,187963.9063157391
2016-06-15,187517.87975703442
2016-06-16,187761.2391415198
2016-06-17,185497.18840377827
2016-06-20,174998.006005547
2016-06-21,168129.68916436945
2016-06-22,171872.4610081624
2016-06-23,163500.36049734216
2016-06-24,163681.16302237395
2016-06-27,170109.79449930706
2016-06-28,173566.11318126266
2016-06-29,157480.39677691346
2016-06-30,144857.17628777583
2016-07-01,141199.70624163098
2016-07-05,158627.7670963798
2016-07-06,161689.83567033452
2016-07-07,166641.04696026063
2016-07-08,173132.06892598703
2016-07-11,160244.75905466167
2016-07-12,159599.0087634538
2016-07-13,157947.44110468612
2016-07-14,150660.27334977937
2016-07-15,147701.6160553629
2016-07-18,153116.68609657043
2016-07-19,148440.98314676824
2016-07-20,146753.86785262893
2016-07-21,148933.00966979167
2016-07-22,151021.8409561751
2016-07-25,147461.46825456788
2016-07-26,153253.84462685118
2016-07-27,151680.93093950732
2016-07-28,150219.48013577302
2016-07-29,156499.62012448825
2016-08-01,150066.95189921831
2016-08-02,153801.0453570488
2016-08-03,151817.25922991984
2016-08-04,148743.47338783197
2016-08-05,137851.07760810875
2016-08-08,133074.12216443566
2016-08-09,134974.05443020008
2016-08-10,131165.150163516
2016-08-11,127981.6316127754
2016-08-12,129690.05786482769
2016-08-15,138879.14708918237
2016-08-16,138938.689281223
2016-08-17,141003.60314343174
2016-08-18,142535.58066872667
2016-08-19,147328.97392914954
2016-08-22,141058.67275701876
2016-08-23,140343.79693623842
2016-08-24,145139.241441575
2016-08-25,142498.31372389087
2016-08-26,143536.63572716236
2016-08-29,150169.2065674123
2016-08-30,142348.65962236316
2016-08-31,143451.7345281416
2016-09-01,142120.75549500147
2016-09-02,148083.74212484917
2016-09-06,153760.07836042787
2016-09-07,140309.27150712267
2016-09-08,138551.22551732097
2016-09-09,142086.94258045015
2016-09-12,151354.96199878363
2016-09-13,146595.4503102957
2016-09-14,159415.15896781153
2016-09-15,164147.90140571896
2016-09-16,154820.01697691472
2016-09-19,149358.12949598284
2016-09-20,150426.56655269186
2016-09-21,149152.0088083134
2016-09-22,142245.3431028556
2016-09-23,143218.9877222853
2016-09-26,148218.52977813475
2016-09-27,146221.9420678172
2016-09-28,144073.58006029527
2016-09-29,141699.7259824344
2016-09-30,148204.4703056742
2016-10-03,147809.87354731487
2016-10-04,134231.0690839145
2016-10-05,141937.19657707092
2016-10-06,134107.95393492575
2016-10-07,135466.28295537413
2016-10-11,131830.54749595153
2016-10-12,130516.29073688242
2016-10-13,131711.4798866075
2016-10-14,127708.14586415929
2016-10-17,131862.50182621437
2016-10-18,132899.9131791708
2016-10-19,129933.73339191824
2016-10-20,127173.01940062517
2016-10-21,122919.29290284519
2016-10-24,124078.01820528407
2016-10-25,121220.23226856213
2016-10-26,118382.31409638979
2016-10-27,123066.4105475022
2016-10-28,128038.30461974826
2016-10-31,133843.8239015626
2016-11-01,134585.57321979676
2016-11-02,143139.66526871218
2016-11-03,145736.03082274713
2016-11-04,146913.59303496094
2016-11-07,139533.81792274164
2016-11-08,133675.96316326116
2016-11-09,128199.84543927558
2016-11-10,138256.31887871082
2016-11-14,161281.89769003214
2016-11-15,171461.52157485945
2016-11-16,171656.6066002599
2016-11-17,172480.8767713599
2016-11-18,167740.61151864656
2016-11-21,158303.39192688375
2016-11-22,159444.67907626298
2016-11-23,152207.39512228698
2016-11-25,155731.51826861725
2016-11-28,163071.5382792589
2016-11-29,160092.30201115398
2016-11-30,166598.64082063313
2016-12-01,157096.04868778333
2016-12-02,191516.79258205544
2016-12-05,171134.40962754807
2016-12-06,159734.43142164266
2016-12-07,158186.5227064614
2016-12-08,152967.97752075587
2016-12-09,150196.25360335218
2016-12-12,151318.02987348678
2016-12-13,143483.42782366404
2016-12-14,143519.52346221724
2016-12-15,145290.1363517448
2016-12-16,145684.13874494756
2016-12-19,150695.05893349118
2016-12-20,144886.13857529717
2016-12-21,142983.8699787608
2016-12-22,138036.08997268
2016-12-23,132019.13014126022
2016-12-27,129973.1101000024
2016-12-28,130181.23717651665
2016-12-29,134253.94197704378
2016-12-30,128664.94827677579
2017-01-03,134964.72703694255
2017-01-04,132011.82226340123
2017-01-05,125895.16111828621
2017-01-06,122529.7207867196
2017-01-09,127578.70535315062
2017-01-10,123475.35128209654
2017-01-11,124508.05555145202
2017-01-12,125133.3652647334
2017-01-13,123281.00691407903
2017-01-17,133644.3824935859
2017-01-18,128577.10060990832
2017-01-19,130647.70158467685
2017-01-20,125476.9058445767
2017-01-23,118458.65548932482
2017-01-24,120941.59542623359
2017-01-25,120705.61816749137
2017-01-26,119888.9793503434
2017-01-27,120900.93699691042
2017-01-30,111565.87474405105
2017-01-31,115334.85499774653
2017-02-01,118713.63118934119
2017-02-02,116479.76340527856
2017-02-03,115833.79626402153
2017-02-06,116478.3011442072
2017-02-07,116009.22969054907
2017-02-08,116777.79195007763
2017-02-09,116422.30141916245
2017-02-10,118295.19007070603
2017-02-13,114115.40055172097
2017-02-14,114509.98920503807
2017-02-15,111015.70360855319
2017-02-16,108166.27331612265
2017-02-17,112462.62361613418
2017-02-21,112162.43050695525
2017-02-22,112884.88066629677
2017-02-23,109943.71209221851
2017-02-24,110244.46830474157
2017-02-27,115316.52005147151
2017-02-28,116473.3653263459
2017-03-01,116533.75400703274
2017-03-02,112046.214986662
2017-03-03,121364.1613588356
2017-03-06,116031.81932023137
2017-03-07,117701.20317308039
2017-03-08,113914.9494342033
2017-03-09,119787.77418379592
2017-03-10,124538.88574158178
2017-03-13,118008.13655986403
2017-03-14,118695.32900487084
2017-03-15,120226.07303998568
2017-03-16,113255.23695180008
2017-03-17,116429.4979610849
2017-03-20,111968.48351514303
2017-03-21,110833.79639227614
2017-03-22,113422.90822758977
2017-03-23,112911.89211359202
2017-03-24,121046.21842573246
2017-03-27,117396.75362777543
2017-03-28,119745.39659768768
2017-03-29,121597.01738211035
2017-03-30,118292.34805464883
2017-03-31,122445.91895586006
2017-04-03,118797.73610606983
2017-04-04,117858.29707389399
2017-04-05,114363.69009177355
2017-04-06,118415.8745823357
2017-04-07,122165.8140568416
2017-04-10,122351.39521019394
2017-04-11,122289.70892311377
2017-04-12,123469.50913854215
2017-04-13,122397.71386290627
2017-04-17,125936.60764607124
2017-04-18,124023.93688763712
2017-04-19,119335.62434050687
2017-04-20,125938.5115241494
2017-04-21,126286.13426572204
2017-04-24,125100.5454229596
2017-04-25,121006.314743276
2017-04-26,123820.11071766652
2017-04-27,127786.11451529167
2017-04-28,129651.40512349262
2017-05-01,127535.6900557682
2017-05-02,127558.08811320255
2017-05-03,122746.72029752644
2017-05-04,122622.45177922284
2017-05-05,126022.59643623476
2017-05-08,124937.85632293894
2017-05-09,126756.56476942837
2017-05-10,125550.04568369071
2017-05-11,122800.14996059437
2017-05-12,119049.2115648896
2017-05-15,125274.33372334231
2017-05-16,115266.42480899223
2017-05-17,115504.66746054811
2017-05-18,120660.06955923559
2017-05-19,161380.5096946959
2017-05-22,141223.88771030313
2017-05-23,142665.85545645808
2017-05-24,142951.9770165587
2017-05-25,144324.90903404984
2017-05-26,145556.4935709567
2017-05-30,141746.11489192484
2017-05-31,142998.4859575855
2017-06-01,137072.19825346995
2017-06-02,142272.76593685983
2017-06-05,142586.4482809283
2017-06-06,152781.22128868144
2017-06-07,148593.20548734657
2017-06-08,145448.34324083815
2017-06-09,143201.53314045645
2017-06-12,129098.02541142401
2017-06-13,153175.69573039367
2017-06-14,153595.97753176067
2017-06-15,143630.0635052065
2017-06-16,144012.4498741856
2017-06-19,145523.91597567315
2017-06-20,143830.0618519367
2017-06-21,152068.29835690634
2017-06-22,154037.0127334976
2017-06-23,156274.66980458802
2017-06-26,155377.63138925194
2017-06-27,146883.7327855297
2017-06-28,150167.488294819
2017-06-29,143919.85903389458
2017-06-30,147619.35159000207
2017-07-03,124183.31200710821
2017-07-05,146350.52870832718
2017-07-06,142672.75486670117
2017-07-07,142861.92058975247
2017-07-10,123591.90938058638
2017-07-12,136418.27246584868
2017-07-13,128625.83740225549
2017-07-14,130233.61685367243
2017-07-17,125702.59466055526
2017-07-18,127107.35373894582
2017-07-19,122623.10469890991
2017-07-20,122200.49701614537
2017-07-21,118612.0413320148
2017-07-24,127854.05602766664
2017-07-25,122363.3392366236
2017-07-26,126315.60015945573
2017-07-27,122058.38178435872
2017-07-28,125294.4269395775
2017-07-31,129149.0079672651
2017-08-01,121488.89982191882
2017-08-02,120947.13417344302
2017-08-03,118938.03791808854
2017-08-04,117940.63143272945
2017-08-07,120653.11243979732
2017-08-08,119697.01142729654
2017-08-09,121542.6615519846
2017-08-10,126757.48887765917
2017-08-11,130624.12861972605
2017-08-14,130943.59144348883
2017-08-15,131433.0048592254
2017-08-16,128551.80726853773
2017-08-17,126879.13569873104
2017-08-18,130371.95244496703
2017-08-21,131616.57113812162
2017-08-22,128627.47419631472
2017-08-23,128600.43506113217
2017-08-24,124951.40113942664
2017-08-25,126689.77276393803
2017-08-28,130378.30392937848
2017-08-29,131896.0362242365
2017-08-30,131128.3750459733
2017-08-31,131041.94346009345
2017-09-01,129743.85127023986
2017-09-05,130086.44441822555
2017-09-06,125719.17396106684
2017-09-07,123886.53180670216
2017-09-08,123921.42333346562
2017-09-11,135715.56364898005
2017-09-12,122596.11664967997
2017-09-13,125709.22085634913
2017-09-14,127403.86526694146
2017-09-15,124814.67221449697
2017-09-18,122156.58914599946
2017-09-19,126155.0041392261
2017-09-20,126375.99042131616
2017-09-21,123965.82146899196
2017-09-22,124845.35984515867
2017-09-25,124387.07163519945
2017-09-26,128885.29560854998
2017-09-27,128603.5572076621
2017-09-28,133434.82674641185
2017-09-29,131195.43623841176
2017-10-02,127450.76094688325
2017-10-03,125648.45126567919
2017-10-04,123944.785655311
2017-10-05,122383.24498859364
2017-10-06,125578.64580986246
2017-10-09,127084.6175030555
2017-10-10,133110.06275747123
2017-10-11,131123.23277288262
2017-10-12,130548.49892081883
2017-10-13,131260.2055650213
2017-10-16,127366.50349096868
2017-10-17,129606.89398580922
2017-10-18,126992.79665388138
2017-10-19,129968.06205971466
2017-10-20,128164.25722528796
2017-10-23,132459.07006994734
2017-10-24,139535.6296008681
2017-10-25,141000.26056325517
2017-10-26,138035.87526688303
2017-10-27,147987.49058033043
2017-10-30,139506.13249886682
2017-10-31,147956.4940793711
2017-11-01,145606.90169307074
2017-11-02,145093.26786692595
2017-11-03,143855.05247772633
2017-11-06,150370.3484105178
2017-11-07,141735.20427472933
2017-11-08,146553.6661164729
2017-11-09,143659.4115687399
2017-11-10,141730.08607993106
2017-11-13,147190.7930184337
2017-11-14,147584.61774651022
2017-11-15,153578.21923016242
2017-11-17,148268.11437210746
2017-11-20,142991.74381432953
2017-11-21,143632.6554936252
2017-11-22,145398.19393792376
2017-11-24,138376.57931126532
2017-11-27,141330.5980369085
2017-11-28,140294.90941452808
2017-11-29,136075.43116763484
2017-11-30,141139.44169663388
2017-12-01,146430.31727376673
2017-12-04,143468.3445243644
2017-12-05,139474.6133597864
2017-12-06,139211.60516696188
2017-12-07,136760.81670161366
2017-12-08,145393.03231633743
2017-12-11,145323.95900802664
2017-12-12,147464.68579328142
2017-12-13,148250.37998456706
2017-12-14,150246.82981114634
2017-12-15,156169.17969869502
2017-12-18,148240.71273583555
2017-12-19,147794.84190552196
2017-12-20,148067.39046966363
2017-12-21,149655.18041545982
2017-12-22,152502.89155549166
2017-12-26,158943.44383598995
2017-12-27,154430.49842261866
2017-12-28,155959.1342136357
2017-12-29,157011.74321862607
2018-01-02,157882.12525803852
2018-01-03,148258.49961699048
2018-01-04,144591.29807565053
2018-01-05,144261.0723122879
2018-01-08,142920.17670298752
2018-01-09,144370.45938816533
2018-01-10,146399.5653557207
2018-01-11,143101.4605198371
2018-01-12,142315.45200525786
2018-01-16,142351.63606505792
2018-01-17,144323.04853230086
2018-01-18,142939.89294320045
2018-01-19,140552.3126296434
2018-01-22,138632.7255032321
2018-01-23,140180.89024168687
2018-01-24,148591.28464689906
2018-01-25,133303.8036575154
2018-01-26,132550.05462701045
2018-01-30,132080.2235099162
2018-01-31,136840.90904168444
2018-02-01,138283.49027817143
2018-02-02,133610.12499373482
2018-02-05,142485.33526346512
2018-02-06,149979.79700225464
2018-02-07,143363.6973812973
2018-02-08,150553.4580448758
2018-02-09,152836.73722011808
2018-02-12,155295.75054130505
2018-02-13,156359.79802669882
2018-02-14,159624.42415637118
2018-02-15,144670.85780061115
2018-02-16,146634.02466151735
2018-02-20,145189.81507477042
2018-02-21,149170.19191657394
2018-02-22,151692.14493662768
2018-02-23,147945.52797783614
2018-02-26,146136.35793494343
2018-02-27,141860.86472279832
2018-02-28,146494.86266682844
2018-03-01,144431.81674887385
2018-03-02,147390.37657308578
2018-03-05,146983.28206859928
2018-03-06,147143.6989398414
2018-03-07,140436.80242988348
2018-03-08,145973.8986854051
2018-03-09,150480.6719434388
2018-03-12,148308.96106886043
2018-03-13,149810.06499968347
2018-03-14,149347.04912040805
2018-03-15,148453.61862046007
2018-03-16,152163.08122368882
2018-03-19,152429.22008044625
2018-03-20,152511.05663189676
2018-03-21,158282.8174013853
2018-03-22,152182.53310343614
2018-03-23,162768.73384730337
2018-03-26,163462.86079752573
2018-03-27,161062.86317491523
2018-03-28,161444.2880603266
2018-03-29,160575.83634451998
2018-04-02,159548.66264969835
2018-04-03,159868.20292129266
2018-04-04,166117.44927102874
2018-04-05,162391.393865746
2018-04-06,166069.33452870868
2018-04-09,171844.02497461654
2018-04-10,183808.1713911218
2018-04-11,182835.82206495263
2018-04-12,173261.8008800325
2018-04-13,182047.45026244264
2018-04-16,185274.6385071887
2018-04-17,183465.48474174814
2018-04-18,181800.98779173745
2018-04-19,175177.69274879797
2018-04-20,175020.06814908126
2018-04-23,179596.19946325623
2018-04-24,188378.33839774947
2018-04-25,191883.30371920066
2018-04-26,193250.71517757862
2018-04-27,192349.8749511005
2018-04-30,188222.7447920836
2018-05-01,196951.61396811344
2018-05-02,196837.67684745404
2018-05-03,208075.47286258757
2018-05-04,203044.02999767978
2018-05-07,202713.61684069544
2018-05-08,208188.02959476344
2018-05-09,211071.17068199522
2018-05-10,219462.37403311115
2018-05-11,209369.54632305654
2018-05-14,221834.81719360902
2018-05-15,221728.29423323006
2018-05-16,228670.239847967
2018-05-17,234816.7382301907
2018-05-18,240525.8943458324
2018-05-21,251999.73555133338
2018-05-22,235788.08344244547
2018-05-23,227835.09002501259
2018-05-24,225266.83108263067
2018-05-25,230840.1253975505
2018-05-29,252521.9434141322
2018-05-30,250339.60457219035
2018-05-31,249533.52808216398
2018-06-01,248489.54907664022
2018-06-04,258894.34168746334
2018-06-05,255083.6777451433
2018-06-06,271689.28578085685
2018-06-07,283381.28684650455
2018-06-08,300523.46264469536
2018-06-11,244726.8941346508
2018-06-12,245040.00270609063
2018-06-13,247025.46795647187
2018-06-14,249395.6718733485
2018-06-15,266892.2073739823
2018-06-18,246688.24683408547
2018-06-19,251233.9807060535
2018-06-20,250046.6857612062
2018-06-21,255738.29488921614
2018-06-22,254694.62153472935
2018-06-25,260109.68184279307
2018-06-26,255217.75541069376
2018-06-27,260072.86026827508
2018-06-28,277037.9308675348
2018-06-29,277642.28607115615
2018-07-02,279709.671168348
2018-07-03,293310.3352652439
2018-07-05,294164.4604432174
2018-07-06,299602.9956608417
2018-07-09,281007.32137510326
2018-07-10,281614.87106346554
2018-07-11,263284.2895101771
2018-07-12,281027.7922429168
2018-07-13,281139.5150569826
2018-07-16,271849.1018955484
2018-07-17,270976.8847512905
2018-07-18,265500.8303696311
2018-07-19,268346.0846633656
2018-07-20,264145.46173736744
2018-07-23,247465.95743646563
2018-07-24,249975.2312285628
2018-07-25,242502.71203585726
2018-07-26,226283.16815824283
2018-07-27,240307.25509011696
2018-07-30,231650.39779037415
2018-07-31,236387.86789999565
2018-08-01,241616.1203481693
2018-08-02,238635.7047455474
2018-08-03,239703.24609389738
2018-08-06,227074.85363208473
2018-08-07,235272.73036677195
2018-08-08,239924.28960182238
2018-08-09,244837.72036190398
2018-08-10,252424.4735824081
2018-08-13,265949.368224535
2018-08-14,270933.4044538123
2018-08-15,262596.642548836
2018-08-16,272274.396039754
2018-08-17,273266.6473905991
2018-08-20,277329.2952387888
2018-08-21,295056.8289871482
2018-08-22,321378.42725920357
2018-08-23,315241.0049899682
2018-08-24,344980.4387553095
2018-08-27,342568.6708914052
2018-08-28,333754.40184492327
2018-08-29,351760.2334548312
2018-08-30,340261.13891431654
2018-08-31,355546.2629955516
2018-09-04,355411.6565766301
2018-09-05,355690.3016348865
2018-09-06,352957.2822056385
2018-09-07,323450.125516529
2018-09-10,319006.1550471119
2018-09-11,332744.8790554151
2018-09-12,357882.8253963632
2018-09-13,359910.3135954969
2018-09-14,373621.5125648504
2018-09-17,363454.3002307169
2018-09-18,348903.18618444557
2018-09-19,359485.83237523516
2018-09-20,351031.19683471194
2018-09-21,330172.2526123399
2018-09-24,322662.15201556694
2018-09-25,336222.3305107168
2018-09-26,328789.3759915242
2018-09-27,312099.1955179059
2018-09-28,308700.8180930122
2018-10-01,320232.30397026666
2018-10-02,312893.6501128172
2018-10-03,288622.40252791264
2018-10-04,277078.7676447343
2018-10-05,270525.93109155516
2018-10-08,256402.4651634221
2018-10-09,241659.45214758086
2018-10-10,226481.7064259642
2018-10-11,243193.09961174536
2018-10-12,249080.3113161031
2018-10-15,250804.0279047601
2018-10-16,238562.13605153316
2018-10-17,235248.5675183765
2018-10-18,226455.61116718187
2018-10-19,234722.2613787971
2018-10-22,231581.47482578902
2018-10-23,226767.42431988177
2018-10-24,228224.67928075118
2018-10-25,238196.18672787005
2018-10-26,232216.40723043442
2018-10-29,215341.48330085326
2018-10-30,233073.94457585167
2018-10-31,225881.09050639122
2018-11-01,236873.83959475454
2018-11-02,229421.2032358767
2018-11-05,230484.3408126356
2018-11-06,235520.68602612827
2018-11-07,245056.6628546266
2018-11-08,236816.85172331115
2018-11-09,240920.1416241757
2018-11-12,232384.58874571533
2018-11-13,241322.27584661017
2018-11-14,252234.94080883506
2018-11-15,248232.69138209044
2018-11-16,249870.11012475585
2018-11-19,239943.62985430687
2018-11-20,242195.3927272247
2018-11-21,243883.97364352026
2018-11-23,255426.9361090544
2018-11-26,222082.71731771858
2018-11-27,291788.65705945133
2018-11-28,274961.7063747685
2018-11-29,268719.26466334984
2018-11-30,268364.52717958926
2018-12-03,275402.49821997614
2018-12-04,270080.70595721115
2018-12-06,276969.5692500979
2018-12-07,281928.14275469317
2018-12-10,289438.07953992736
2018-12-11,292258.94832908694
2018-12-12,288653.0787828143
2018-12-13,274194.154343807
2018-12-14,283452.7827739524
2018-12-17,293193.69612493395
2018-12-18,288284.3033302157
2018-12-19,292917.89472219924
2018-12-20,291188.7223459063
2018-12-21,272304.9398524826
2018-12-24,276573.33840186504
2018-12-26,294466.07596688037
2018-12-27,301788.74801601307
2018-12-28,287536.5837874441
2018-12-31,287979.1198541264
2019-01-02,290289.44787072064
2019-01-03,265494.3949012206
2019-01-04,255041.6512189132
2019-01-07,231209.09061355668
2019-01-08,249481.39258420287
2019-01-09,244891.11928776445
2019-01-10,235609.6172837058
2019-01-11,243290.05469260347
2019-01-14,231217.70442188115
2019-01-15,240403.737332836
2019-01-16,246387.00065609813
2019-01-17,251051.61150442384
2019-01-18,253084.90176948902
2019-01-22,253998.33354008745
2019-01-23,270939.34783020127
2019-01-24,256282.04902857487
2019-01-25,262027.64770391508
2019-01-28,262981.6412162771
2019-01-29,261360.92422730615
2019-01-30,250443.20116585804
2019-01-31,242397.01152090452
2019-02-01,231896.4827169086
2019-02-04,235145.6049201271
2019-02-05,237632.1037182167
2019-02-06,237118.17569948672
2019-02-07,243999.57409602203
2019-02-08,250198.50030394943
2019-02-11,252614.79371276984
2019-02-12,260338.3976279976
2019-02-13,247796.5895628731
2019-02-14,259903.33841073094
2019-02-15,252961.1184890817
2019-02-19,259874.7371985945
2019-02-20,257797.35157566285
2019-02-21,254543.8591600551
2019-02-22,267511.34317956114
2019-02-25,261168.61112222678
2019-02-26,262155.5381032972
2019-02-27,259775.21723351514
2019-02-28,253382.10992157034
2019-03-01,255685.1881685621
2019-03-04,246411.4975467062
2019-03-05,260100.7880787529
2019-03-06,260772.04308490068
2019-03-07,278210.8595959325
2019-03-08,290716.4049925411
2019-03-11,272542.98396114295
2019-03-12,281066.1728760849
2019-03-13,275975.77201200835
2019-03-14,273487.01456929557
2019-03-15,283201.4117134563
2019-03-18,274859.5198157811
2019-03-19,269257.20545657765
2019-03-20,267677.9661458555
2019-03-21,265018.4107602126
2019-03-22,270904.6670227857
2019-03-25,307700.0178588579
2019-03-26,289841.83368998504
2019-03-27,295341.8409294188
2019-03-28,326309.7748349623
2019-03-29,298422.9320205599
2019-04-01,305001.85938936076
2019-04-02,282979.95937871834
2019-04-03,284077.22804728744
2019-04-04,288624.69758772803
2019-04-05,285251.169602503
2019-04-08,292154.07561378065
2019-04-09,285852.2492895694
2019-04-10,287020.61496265937
2019-04-11,275543.137651922
2019-04-12,285265.7353264399
2019-04-15,291724.0968129744
2019-04-16,285571.7829677707
2019-04-17,295464.7111041526
2019-04-18,305479.66325111204
2019-04-22,305180.7518470353
2019-04-23,304050.58126859646
2019-04-24,300656.89031334897
2019-04-25,323221.3281750303
2019-04-26,313649.5784752251
2019-04-29,304755.2557594432
2019-04-30,310483.6234035113
2019-05-01,301616.17506272
2019-05-02,299595.41875725496
2019-05-03,316546.0689536256
2019-05-06,307802.04934477084
2019-05-07,318251.21491811564
2019-05-08,317394.50940967764
2019-05-09,305021.05207544426
2019-05-10,311532.80698443303
2019-05-13,319614.1010209079
2019-05-14,328305.66796140064
2019-05-15,323666.5279584642
2019-05-16,328927.1389873969
2019-05-17,341608.8680675367
2019-05-20,359681.6092763196
2019-05-21,357651.7619590905
2019-05-23,341180.68546779914
2019-05-24,341344.6328534969
2019-05-28,340760.3166776859
2019-05-29,335639.24146254925
2019-05-30,320820.0355040828
2019-05-31,327649.0983192114
2019-06-03,313664.8814491941
2019-06-04,301198.44920461613
2019-06-05,292929.2456361977
2019-06-06,302959.4506887716
2019-06-07,303461.75188365084
2019-06-10,299141.47091751464
2019-06-11,302005.627991708
2019-06-12,294180.70281047095
2019-06-13,299121.6901416845
2019-06-14,293878.47510098753
2019-06-17,307957.00543252385
2019-06-18,307395.00225083844
2019-06-19,298343.9594863936
2019-06-20,301413.4645875656
2019-06-21,302852.84465977305
2019-06-24,301316.09166310215
2019-06-25,303056.74040323193
2019-06-26,308690.24219029164
2019-06-27,307158.3843755156
2019-06-28,298923.55730219505
2019-07-01,304267.19877805875
2019-07-02,305278.78710788017
2019-07-03,309508.53682644584
2019-07-05,291476.2855938506
2019-07-08,297194.30481429235
2019-07-09,291121.7691737631
2019-07-10,293715.65206368506
2019-07-11,277794.6761590497
2019-07-12,280243.5284674551
2019-07-15,274494.39057807246
2019-07-16,279776.2657302268
2019-07-17,286259.8751504084
2019-07-18,285583.29778416926
2019-07-19,272146.3698384585
2019-07-22,280627.9852241655
2019-07-23,277787.3201370054
2019-07-24,288147.4437549028
2019-07-25,286011.21445844055
2019-07-26,288130.442972024
2019-07-29,287834.8560481845
2019-07-30,291916.1398018184
2019-07-31,294026.1219195031
2019-08-01,299942.78419839824
2019-08-02,313437.65898567316
2019-08-05,333266.1065805384
2019-08-06,366896.675904495
2019-08-07,370177.52890587866
2019-08-08,371063.9847145549
2019-08-09,352521.86640251405
2019-08-12,362824.1464614271
2019-08-13,378409.02762850915
2019-08-14,373683.3968575843
2019-08-15,408957.4252424336
2019-08-16,383380.8918121907
2019-08-19,385872.3460344231
2019-08-20,414156.12362847914
2019-08-21,405480.7354076157
2019-08-22,392591.4158812281
2019-08-23,418069.95692912734
2019-08-26,442426.4682767681
2019-08-27,457744.254594689
2019-08-28,444292.40221166867
2019-08-29,460556.09158077557
2019-08-30,458499.45780376537
2019-09-03,473930.01200716174
2019-09-04,466570.7759009541
2019-09-05,425382.12797305937
2019-09-06,428112.9714022079
2019-09-09,408684.28934138
2019-09-10,418418.0944045831
2019-09-11,413899.3080095509
2019-09-12,408897.9628795189
2019-09-13,404652.1729212218
2019-09-16,418763.31251873303
2019-09-17,416780.9872571765
2019-09-18,416096.54834502307
2019-09-19,426435.53709485196
2019-09-20,454283.58679058263
2019-09-23,451211.4909049247
2019-09-24,459501.2445229324
2019-09-25,451340.22092682094
2019-09-26,445897.8106012449
2019-09-27,452940.84914397565
2019-09-30,437730.7375870622
2019-10-01,441619.9351136406
2019-10-02,447195.7003623633
2019-10-03,436099.1438095714
2019-10-04,418559.90320763557
2019-10-07,404777.8859012049
2019-10-08,425181.9640164887
2019-10-09,421822.0052527093
2019-10-10,425825.62240008713
2019-10-11,422419.6376001165
2019-10-14,425025.1627808343
2019-10-15,427272.740318866
2019-10-16,453655.3763004558
2019-10-17,442040.8931474557
2019-10-18,446163.31715278566
2019-10-21,423445.6346833203
2019-10-22,428900.6191251544
2019-10-23,412208.0390271927
2019-10-24,396578.05957033817
2019-10-25,399181.9480057681
2019-10-28,382547.4267950863
2019-10-29,376426.3654400334
2019-10-30,380999.3108471882
2019-10-31,381606.53660405515
2019-11-01,392261.8470535815
2019-11-04,381972.09413556627
2019-11-05,383195.4954842201
2019-11-06,378448.4406439858
2019-11-07,406649.39936410135
2019-11-08,412727.1492521489
2019-11-11,424856.1751100754
2019-11-12,431253.8413150863
2019-11-13,441090.22125985875
2019-11-14,444436.52588696434
2019-11-15,454105.7134056669
2019-11-18,455436.8332943578
2019-11-19,465648.793720057
2019-11-20,454832.99912609695
2019-11-21,453108.21359980054
2019-11-22,451684.06153681217
2019-11-25,451095.2251249568
2019-11-26,465333.8800633337
2019-11-27,466107.1152848828
2019-11-29,450860.53805211
2019-12-02,470870.3997765452
